ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
1,0,"Alca torda",55.830000_-2.160000_Europe_GB_Eyemouth_to_Burmouth_4_-77_11_6_2000,,55.830000,-2.160000,11,6,2000
1,0,"Alca torda",55.830000_-2.160000_Europe_GB_Eyemouth_to_Burmouth_5_-77_11_6_2000,,55.830000,-2.160000,11,6,2000
1,0,"Alca torda",55.830000_-2.160000_Europe_GB_Eyemouth_to_Burmouth_6_-77_11_6_2000,,55.830000,-2.160000,11,6,2000
1,0,"Alca torda",55.830000_-2.160000_Europe_GB_Eyemouth_to_Burmouth_7_-77_11_6_2000,,55.830000,-2.160000,11,6,2000
1,0,"Alca torda",58.580000_-4.920000_Europe_GB_Faraid_Head_2_-118_27_5_2000,,58.580000,-4.920000,27,5,2000
1,0,"Alca torda",58.580000_-4.920000_Europe_GB_Faraid_Head_3_-118_27_5_2000,,58.580000,-4.920000,27,5,2000
1,0,"Alca torda",58.580000_-4.920000_Europe_GB_Faraid_Head_4_-118_27_5_2000,,58.580000,-4.920000,27,5,2000
1,0,"Alca torda",58.580000_-4.920000_Europe_GB_Faraid_Head_5_-118_27_5_2000,,58.580000,-4.920000,27,5,2000
1,0,"Alca torda",55.920000_-2.320000_Europe_GB_Fast_Castle_Head_to_unnamed_Cleugh_east_of_Green_S_-172_11_6_2000,,55.920000,-2.320000,11,6,2000
1,0,"Alca torda",55.920000_-2.320000_Europe_GB_Fast_Castle_Head_to_unnamed_Cleugh_east_of_Green_S_-172_9_6_2000,,55.920000,-2.320000,9,6,2000
1,0,"Alca torda",56.010000_-2.800000_Europe_GB_Fidra_-13_4_6_1999,,56.010000,-2.800000,4,6,1999
1,0,"Alca torda",54.200000_-0.310000_Europe_GB_Filey_1_-41_29_6_2002,,54.200000,-0.310000,29,6,2002
1,0,"Alca torda",54.200000_-0.310000_Europe_GB_Filey_2_-41_29_6_2002,,54.200000,-0.310000,29,6,2002
1,0,"Alca torda",54.200000_-0.310000_Europe_GB_Filey_3_-41_29_6_2002,,54.200000,-0.310000,29,6,2002
1,0,"Alca torda",57.620000_-2.830000_Europe_GB_Findlater_-110_26_6_2001,,57.620000,-2.830000,26,6,2001
1,0,"Alca torda",51.920000_-5.050000_Europe_GB_Fishguard_to_Pwllgwaelod_2_-102_21_5_2001,,51.920000,-5.050000,21,5,2001
1,0,"Alca torda",51.920000_-5.050000_Europe_GB_Fishguard_to_Pwllgwaelod_3_-102_21_5_2001,,51.920000,-5.050000,21,5,2001
1,0,"Alca torda",60.590000_-1.450000_Europe_GB_Fladda_19_24_6_2001,,60.590000,-1.450000,24,6,2001
1,0,"Alca torda",56.460000_-6.540000_Europe_GB_Fladda_20_31_18_6_1999,,56.460000,-6.540000,18,6,1999
1,0,"Alca torda",56.460000_-6.540000_Europe_GB_Fladda_21_31_18_6_1999,,56.460000,-6.540000,18,6,1999
1,0,"Alca torda",56.470000_-6.380000_Europe_GB_Fladda_22_58_18_6_1999,,56.470000,-6.380000,18,6,1999
1,0,"Alca torda",57.720000_-6.530000_Europe_GB_Fladda_Chuain_to_Gearran_Island_32_15_6_2000,,57.720000,-6.530000,15,6,2000
1,0,"Alca torda",54.110000_-0.160000_Europe_GB_Flamborough_-56_1_6_2000,,54.110000,-0.160000,1,6,2000
1,0,"Alca torda",54.110000_-0.160000_Europe_GB_Flamborough_-56_12_6_2000,,54.110000,-0.160000,12,6,2000
1,0,"Alca torda",54.110000_-0.160000_Europe_GB_Flamborough_-56_2_6_2000,,54.110000,-0.160000,2,6,2000
1,0,"Alca torda",54.110000_-0.160000_Europe_GB_Flamborough_-56_31_5_2000,,54.110000,-0.160000,31,5,2000
1,0,"Alca torda",54.090000_-4.750000_Europe_GB_Fleshwick_-_Stroin_Voigh_-69_16_5_1999,,54.090000,-4.750000,16,5,1999
1,0,"Alca torda",57.640000_-6.350000_Europe_GB_Flodigarry_-_The_Aird_-86_14_6_2000,,57.640000,-6.350000,14,6,2000
1,0,"Alca torda",58.790000_-3.210000_Europe_GB_Flotta_5_-2_12_6_2002,,58.790000,-3.210000,12,6,2002
1,0,"Alca torda",58.790000_-3.210000_Europe_GB_Flotta_6_-2_12_6_2002,,58.790000,-3.210000,12,6,2002
1,0,"Alca torda",60.320000_-1.820000_Europe_GB_Fogla_Skerry_54_13_6_1999,,60.320000,-1.820000,13,6,1999
1,0,"Alca torda",58.250000_-3.360000_Europe_GB_Forse_Head_21_25_6_1999,,58.250000,-3.360000,25,6,1999
1,0,"Alca torda",60.140000_-2.180000_Europe_GB_Foula_10_93_4_6_2000,,60.140000,-2.180000,4,6,2000
1,0,"Alca torda",60.140000_-2.180000_Europe_GB_Foula_11_93_4_6_2000,,60.140000,-2.180000,4,6,2000
1,0,"Alca torda",60.140000_-2.180000_Europe_GB_Foula_3_93_4_6_2000,,60.140000,-2.180000,4,6,2000
1,0,"Alca torda",60.050000_-2.180000_Europe_GB_Foula_5_93_4_6_2000,,60.050000,-2.180000,4,6,2000
1,0,"Alca torda",60.050000_-2.180000_Europe_GB_Foula_6_93_4_6_2000,,60.050000,-2.180000,4,6,2000
1,0,"Alca torda",60.050000_-2.180000_Europe_GB_Foula_7_93_4_6_2000,,60.050000,-2.180000,4,6,2000
1,0,"Alca torda",60.050000_-2.180000_Europe_GB_Foula_8_93_4_6_2000,,60.050000,-2.180000,4,6,2000
1,0,"Alca torda",60.050000_-2.180000_Europe_GB_Foula_9_93_4_6_2000,,60.050000,-2.180000,4,6,2000
1,0,"Alca torda",56.820000_-2.320000_Europe_GB_Fowlsheugh_2_-82_16_6_1999,,56.820000,-2.320000,16,6,1999
2,0,"Alca torda",56.820000_-2.320000_Europe_GB_Fowlsheugh_2_-82_2_6_1999,,56.820000,-2.320000,2,6,1999
1,0,"Alca torda",56.910000_-2.330000_Europe_GB_Fowlsheugh_3_-91_11_6_1999,,56.910000,-2.330000,11,6,1999
4,0,"Alca torda",56.910000_-2.330000_Europe_GB_Fowlsheugh_3_-91_8_6_1999,,56.910000,-2.330000,8,6,1999
1,0,"Alca torda",56.910000_-2.330000_Europe_GB_Fowlsheugh_4_-91_11_6_1999,,56.910000,-2.330000,11,6,1999
1,0,"Alca torda",56.910000_-2.330000_Europe_GB_Fowlsheugh_4_-91_17_6_1999,,56.910000,-2.330000,17,6,1999
1,0,"Alca torda",56.910000_-2.330000_Europe_GB_Fowlsheugh_4_-91_18_6_1999,,56.910000,-2.330000,18,6,1999
1,0,"Alca torda",56.910000_-2.330000_Europe_GB_Fowlsheugh_5_-91_18_6_1999,,56.910000,-2.330000,18,6,1999
1,0,"Alca torda",57.810000_-6.540000_Europe_GB_Galta_Beag_Group_26_8_6_1999,,57.810000,-6.540000,8,6,1999
1,0,"Alca torda",57.810000_-6.540000_Europe_GB_Galta_Mor_Group_26_8_6_1999,,57.810000,-6.540000,8,6,1999
1,0,"Alca torda",57.820000_-6.380000_Europe_GB_Garbh_Eilean_1_45_9_6_1999,,57.820000,-6.380000,9,6,1999
1,0,"Alca torda",57.820000_-6.380000_Europe_GB_Garbh_Eilean_2_45_9_6_1999,,57.820000,-6.380000,9,6,1999
1,0,"Alca torda",57.820000_-6.380000_Europe_GB_Garbh_Eilean_3_45_9_6_1999,,57.820000,-6.380000,9,6,1999
1,0,"Alca torda",57.820000_-6.380000_Europe_GB_Garbh_Eilean_4_45_9_6_1999,,57.820000,-6.380000,9,6,1999
1,0,"Alca torda",57.820000_-6.380000_Europe_GB_Garbh_Eilean_5_45_9_6_1999,,57.820000,-6.380000,9,6,1999
1,0,"Alca torda",57.820000_-6.380000_Europe_GB_Garbh_Eilean_6_45_9_6_1999,,57.820000,-6.380000,9,6,1999
1,0,"Alca torda",57.620000_-2.500000_Europe_GB_Gardenstown_-62_25_6_2001,,57.620000,-2.500000,25,6,2001
1,0,"Alca torda",57.620000_-2.830000_Europe_GB_Garron_Point_-110_26_6_2001,,57.620000,-2.830000,26,6,2001
1,0,"Alca torda",58.340000_-3.190000_Europe_GB_Gearty_Head_-119_1_7_1999,,58.340000,-3.190000,1,7,1999
1,0,"Alca torda",57.720000_-8.550000_Europe_GB_Geo_na_Eaige_to_Leac_Mhina_Stac_140_2_6_1999,,57.720000,-8.550000,2,6,1999
1,0,"Alca torda",57.720000_-8.550000_Europe_GB_Geo_na_Eaige_to_Leac_Mhina_Stac_140_9_6_1999,,57.720000,-8.550000,9,6,1999
1,0,"Alca torda",57.720000_-8.720000_Europe_GB_Geo_na_Eireanach_to_Rubha_Mhuirich_155_8_6_1999,,57.720000,-8.720000,8,6,1999
1,0,"Alca torda",57.810000_-8.730000_Europe_GB_Geo_na_Stacan_to_Mullach_Bi_122_10_6_1999,,57.810000,-8.730000,10,6,1999
1,0,"Alca torda",57.440000_-6.830000_Europe_GB_Geodha_a_Gamnha_to_Guala_Mhor_33_6_6_2000,,57.440000,-6.830000,6,6,2000
1,0,"Alca torda",58.500000_-4.570000_Europe_GB_Geodha_nan_Aigheann_-176_10_6_2000,,58.500000,-4.570000,10,6,2000
1,0,"Alca torda",58.580000_-5.090000_Europe_GB_Geodha_Ruadh_na_Fola_40_9_6_2000,,58.580000,-5.090000,9,6,2000
1,0,"Alca torda",57.810000_-8.730000_Europe_GB_Glacan_Mor_to_the_Tunnel_122_17_6_1999,,57.810000,-8.730000,17,6,1999
1,0,"Alca torda",57.810000_-8.730000_Europe_GB_Glacan_Mor_to_the_Tunnel_122_8_6_1999,,57.810000,-8.730000,8,6,1999
1,0,"Alca torda",57.810000_-8.730000_Europe_GB_Glacan_Mor_to_the_Tunnel_122_9_6_1999,,57.810000,-8.730000,9,6,1999
2,0,"Alca torda",57.810000_-8.730000_Europe_GB_Glen_Bay_122_17_6_1999,,57.810000,-8.730000,17,6,1999
1,0,"Alca torda",57.810000_-8.730000_Europe_GB_Glen_Bay_122_9_6_1999,,57.810000,-8.730000,9,6,1999
1,0,"Alca torda",54.180000_-4.750000_Europe_GB_Glen_Maye_-_Peel_9_16_5_1999,,54.180000,-4.750000,16,5,1999
1,0,"Alca torda",58.270000_-6.260000_Europe_GB_Glen_Tolsta_3_30_6_1999,,58.270000,-6.260000,30,6,1999
1,0,"Alca torda",60.680000_-1.260000_Europe_GB_Gloup_Holm_83_24_6_2001,,60.680000,-1.260000,24,6,2001
1,0,"Alca torda",55.240000_-5.610000_Europe_GB_Glunimore_Island_74_4_6_1999,,55.240000,-5.610000,4,6,1999
1,0,"Alca torda",57.810000_-8.730000_Europe_GB_Gob_a_Ghaill_-_E._Poll_Adiinet_122_17_6_1999,,57.810000,-8.730000,17,6,1999
1,0,"Alca torda",57.350000_-6.820000_Europe_GB_Gob_na_Hoe_to_Ramasaig_Bay_74_5_6_2000,,57.350000,-6.820000,5,6,2000
1,0,"Alca torda",57.810000_-8.730000_Europe_GB_Gob_Phursan_-_Goba_Ghaill_122_18_6_1999,,57.810000,-8.730000,18,6,1999
1,0,"Alca torda",57.810000_-8.730000_Europe_GB_Gob_Phursan_-_Goba_Ghaill_122_19_6_1999,,57.810000,-8.730000,19,6,1999
1,0,"Alca torda",50.200000_-5.500000_Europe_GB_Godrevy_4_-123_16_6_2000,,50.200000,-5.500000,16,6,2000
1,0,"Alca torda",53.280000_-4.700000_Europe_GB_Gogarth_7_23_6_2001,,53.280000,-4.700000,23,6,2001
1,0,"Alca torda",49.810000_-6.440000_Europe_GB_Gorregan_87_14_6_1999,,49.810000,-6.440000,14,6,1999
1,0,"Alca torda",58.240000_-3.530000_Europe_GB_Gotters_Dubh_-238_24_6_1999,,58.240000,-3.530000,24,6,1999
1,0,"Alca torda",54.110000_-0.160000_Europe_GB_Grandstand_-56_13_6_2000,,54.110000,-0.160000,13,6,2000
1,0,"Alca torda",54.110000_-0.160000_Europe_GB_Grandstand_-56_26_5_2000,,54.110000,-0.160000,26,5,2000
1,0,"Alca torda",54.110000_-0.160000_Europe_GB_Grandstand_-56_30_5_2000,,54.110000,-0.160000,30,5,2000
1,0,"Alca torda",51.640000_-5.610000_Europe_GB_Grassholm_47_11_6_2001,,51.640000,-5.610000,11,6,2001
1,0,"Alca torda",53.300000_-3.950000_Europe_GB_Great_Orme_4_27_5_1999,,53.300000,-3.950000,27,5,1999
1,0,"Alca torda",51.560000_-5.030000_Europe_GB_Green_Bridge_of_Wales_to_Flimston_Bay_23_3_6_2000,,51.560000,-5.030000,3,6,2000
1,0,"Alca torda",57.360000_-1.830000_Europe_GB_Grey_Mare_to_Cruden_Bay_32_14_6_2001,,57.360000,-1.830000,14,6,2001
2,0,"Alca torda",57.360000_-1.830000_Europe_GB_Grey_Mare_to_Cruden_Bay_32_23_6_2001,,57.360000,-1.830000,23,6,2001
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2110_35_30_5_1999,,58.960000,-3.390000,30,5,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2111_35_30_5_1999,,58.960000,-3.390000,30,5,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2112_35_30_5_1999,,58.960000,-3.390000,30,5,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2113_35_30_5_1999,,58.960000,-3.390000,30,5,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2114_35_30_5_1999,,58.960000,-3.390000,30,5,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2216_35_13_6_1999,,58.960000,-3.390000,13,6,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2217_35_13_6_1999,,58.960000,-3.390000,13,6,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2218_35_13_6_1999,,58.960000,-3.390000,13,6,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2219_35_13_6_1999,,58.960000,-3.390000,13,6,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2318_35_13_6_1999,,58.960000,-3.390000,13,6,1999
1,0,"Alca torda",58.960000_-3.390000_Europe_GB_Grid_Square_HY2319_35_13_6_1999,,58.960000,-3.390000,13,6,1999
1,0,"Alca torda",50.670000_-4.830000_Europe_GB_Grower_Rock_31_6_6_1999,,50.670000,-4.830000,6,6,1999
1,0,"Alca torda",60.500000_-1.630000_Europe_GB_Gruna_Stack_17_28_6_1999,,60.500000,-1.630000,28,6,1999
1,0,"Alca torda",50.580000_-4.820000_Europe_GB_Gull_Rock_-_North_Cornwall_-84_6_6_1999,,50.580000,-4.820000,6,6,1999
1,0,"Alca torda",50.130000_-4.930000_Europe_GB_Gull_Rock_39_5_6_2000,,50.130000,-4.930000,5,6,2000
1,0,"Alca torda",50.480000_-5.100000_Europe_GB_Gulland_Rock_29_6_6_1999,,50.480000,-5.100000,6,6,1999
1,0,"Alca torda",58.250000_-3.360000_Europe_GB_Halberry_Head_21_1_7_1999,,58.250000,-3.360000,1,7,1999
1,0,"Alca torda",58.250000_-3.360000_Europe_GB_Halberry_Head_21_28_6_1999,,58.250000,-3.360000,28,6,1999
1,0,"Alca torda",58.300000_-5.240000_Europe_GB_Handa_41_16_5_2001,,58.300000,-5.240000,16,5,2001
1,0,"Alca torda",54.380000_-0.610000_Europe_GB_Hansker_Bottoms_1_-251_16_6_2002,,54.380000,-0.610000,16,6,2002
1,0,"Alca torda",57.450000_-1.830000_Europe_GB_Hare_Craig_to_The_Gwight_-51_11_6_2001,,57.450000,-1.830000,11,6,2001
1,0,"Alca torda",57.450000_-1.830000_Europe_GB_Hare_Craig_to_The_Gwight_-51_23_6_2001,,57.450000,-1.830000,23,6,2001
1,0,"Alca torda",57.450000_-1.830000_Europe_GB_Hare_Craig_to_The_Gwight_-51_6_6_2001,,57.450000,-1.830000,6,6,2001
1,0,"Alca torda",57.000000_-2.160000_Europe_GB_Hare_Ness_to_Seal's_Cove_-24_17_6_1999,,57.000000,-2.160000,17,6,1999
2,0,"Alca torda",57.680000_-7.700000_Europe_GB_Haskeir_1_6_6_2002,,57.680000,-7.700000,6,6,2002
1,0,"Alca torda",57.670000_-7.870000_Europe_GB_Haskeir_Eagach_Islets_38_6_6_2002,,57.670000,-7.870000,6,6,2002
1,0,"Alca torda",60.580000_-0.900000_Europe_GB_Head_of_Hosta_to_Natural_Arch_-1_23_6_2001,,60.580000,-0.900000,23,6,2001
1,0,"Alca torda",60.580000_-0.900000_Europe_GB_Head_of_Hosta_to_the_Tind_-1_21_6_2002,,60.580000,-0.900000,21,6,2002
1,0,"Alca torda",58.340000_-3.190000_Europe_GB_Helman_Head_-119_2_7_1999,,58.340000,-3.190000,2,7,1999
1,0,"Alca torda",58.250000_-3.360000_Europe_GB_Hill_Head_21_26_6_1999,,58.250000,-3.360000,26,6,1999
1,0,"Alca torda",58.600000_-3.550000_Europe_GB_Holburn_Head_2_-48_4_6_2000,,58.600000,-3.550000,4,6,2000
1,0,"Alca torda",58.600000_-3.720000_Europe_GB_Holburn_Head_3_-1_4_6_2000,,58.600000,-3.720000,4,6,2000
1,0,"Alca torda",58.880000_-2.860000_Europe_GB_Holm_2_1_19_6_2000,,58.880000,-2.860000,19,6,2000
1,0,"Alca torda",58.880000_-2.860000_Europe_GB_Holm_3_1_19_6_2000,,58.880000,-2.860000,19,6,2000
1,0,"Alca torda",58.880000_-2.860000_Europe_GB_Holm_4_1_19_6_2000,,58.880000,-2.860000,19,6,2000
1,0,"Alca torda",58.880000_-3.040000_Europe_GB_Holm_4_14_30_5_2002,,58.880000,-3.040000,30,5,2002
1,0,"Alca torda",58.880000_-2.860000_Europe_GB_Holm_5_1_19_6_2000,,58.880000,-2.860000,19,6,2000
1,0,"Alca torda",58.880000_-2.860000_Europe_GB_Holm_6_1_19_6_2000,,58.880000,-2.860000,19,6,2000
1,0,"Alca torda",60.760000_-0.900000_Europe_GB_Hols_Hellier_-57_24_6_1999,,60.760000,-0.900000,24,6,1999
1,0,"Alca torda",58.790000_-3.030000_Europe_GB_Honeysgeo_-_Stews_35_21_6_2000,,58.790000,-3.030000,21,6,2000
1,0,"Alca torda",59.780000_-1.460000_Europe_GB_Horse_Island_78_24_6_1999,,59.780000,-1.460000,24,6,1999
1,0,"Alca torda",60.400000_-0.910000_Europe_GB_Housay_38_23_6_2001,,60.400000,-0.910000,23,6,2001
1,0,"Alca torda",58.870000_-3.560000_Europe_GB_Hoy_9_75_23_6_1999,,58.870000,-3.560000,23,6,1999
1,0,"Alca torda",58.780000_-3.550000_Europe_GB_HOY10_70_23_6_1999,,58.780000,-3.550000,23,6,1999
1,0,"Alca torda",58.790000_-3.380000_Europe_GB_HOY13_79_23_6_1999,,58.790000,-3.380000,23,6,1999
1,0,"Alca torda",58.790000_-3.380000_Europe_GB_HOY14_79_23_6_1999,,58.790000,-3.380000,23,6,1999
1,0,"Alca torda",58.790000_-3.380000_Europe_GB_HOY15_79_23_6_1999,,58.790000,-3.380000,23,6,1999
1,0,"Alca torda",58.790000_-3.380000_Europe_GB_HOY16_79_23_6_1999,,58.790000,-3.380000,23,6,1999
1,0,"Alca torda",58.790000_-3.380000_Europe_GB_HOY17_79_23_6_1999,,58.790000,-3.380000,23,6,1999
1,0,"Alca torda",58.700000_-3.380000_Europe_GB_HOY21_52_23_6_1999,,58.700000,-3.380000,23,6,1999
1,0,"Alca torda",58.700000_-3.200000_Europe_GB_HOY22_34_23_6_1999,,58.700000,-3.200000,23,6,1999
1,0,"Alca torda",58.870000_-3.380000_Europe_GB_HOY5_-35_23_6_1999,,58.870000,-3.380000,23,6,1999
1,0,"Alca torda",58.870000_-3.380000_Europe_GB_HOY6_-35_23_6_1999,,58.870000,-3.380000,23,6,1999
1,0,"Alca torda",58.870000_-3.560000_Europe_GB_HOY7_75_23_6_1999,,58.870000,-3.560000,23,6,1999
1,0,"Alca torda",58.870000_-3.560000_Europe_GB_HOY8_75_23_6_1999,,58.870000,-3.560000,23,6,1999
1,0,"Alca torda",60.590000_-1.450000_Europe_GB_Hyter_19_24_6_2001,,60.590000,-1.450000,24,6,2001
1,0,"Alca torda",57.270000_-6.640000_Europe_GB_Idrigill_Point_to_Camas_na_h-Uamha_79_30_5_2001,,57.270000,-6.640000,30,5,2001
1,0,"Alca torda",49.900000_-6.450000_Europe_GB_Illiswilgig_31_1_6_1999,,49.900000,-6.450000,1,6,1999
1,0,"Alca torda",56.000000_-3.440000_Europe_GB_Inchcolm_-3_13_6_1999,,56.000000,-3.440000,13,6,1999
1,0,"Alca torda",56.000000_-3.280000_Europe_GB_Inchkeith_1_29_5_1999,,56.000000,-3.280000,29,5,1999
1,0,"Alca torda",57.450000_-1.830000_Europe_GB_Inchmore_to_Cat's_Bank_-51_3_6_2001,,57.450000,-1.830000,3,6,2001
1,0,"Alca torda",55.560000_-1.680000_Europe_GB_Inner_Farne_-20_2_6_2000,,55.560000,-1.680000,2,6,2000
1,0,"Alca torda",58.150000_-3.530000_Europe_GB_Inver_Hill_-98_22_6_1999,,58.150000,-3.530000,22,6,1999
1,0,"Alca torda",58.250000_-3.360000_Europe_GB_Invershore_21_26_6_1999,,58.250000,-3.360000,26,6,1999
1,0,"Alca torda",57.000000_-6.610000_Europe_GB_Iola-Sgorr_to_Cashel_12_9_7_1999,,57.000000,-6.610000,9,7,1999
1,0,"Alca torda",57.000000_-6.610000_Europe_GB_Iorcail_to_Buidhe_Sgorr_12_4_7_1999,,57.000000,-6.610000,4,7,1999
1,0,"Alca torda",58.340000_-3.190000_Europe_GB_Ires_Geo_-119_2_7_1999,,58.340000,-3.190000,2,7,1999
1,0,"Alca torda",55.840000_-6.470000_Europe_GB_Isaly_34_2_4_6_2000,,55.840000,-6.470000,4,6,2000
1,0,"Alca torda",55.570000_-6.280000_Europe_GB_Islay_10_-58_5_6_2000,,55.570000,-6.280000,5,6,2000
1,0,"Alca torda",55.570000_-6.280000_Europe_GB_Islay_11_-58_5_6_2000,,55.570000,-6.280000,5,6,2000
1,0,"Alca torda",55.850000_-6.150000_Europe_GB_Islay_12_-80_4_6_2000,,55.850000,-6.150000,4,6,2000
1,0,"Alca torda",55.570000_-6.440000_Europe_GB_Islay_12_96_5_6_2000,,55.570000,-6.440000,5,6,2000
1,0,"Alca torda",55.570000_-6.440000_Europe_GB_Islay_15_96_5_6_2000,,55.570000,-6.440000,5,6,2000
1,0,"Alca torda",55.570000_-6.440000_Europe_GB_Islay_16_96_5_6_2000,,55.570000,-6.440000,5,6,2000
1,0,"Alca torda",55.570000_-6.440000_Europe_GB_Islay_17_96_5_6_2000,,55.570000,-6.440000,5,6,2000
1,0,"Alca torda",55.570000_-6.440000_Europe_GB_Islay_21_96_5_6_2000,,55.570000,-6.440000,5,6,2000
1,0,"Alca torda",55.840000_-6.470000_Europe_GB_Islay_35_2_4_6_2000,,55.840000,-6.470000,4,6,2000
1,0,"Alca torda",55.840000_-6.470000_Europe_GB_Islay_36_2_4_6_2000,,55.840000,-6.470000,4,6,2000
1,0,"Alca torda",55.750000_-6.460000_Europe_GB_Islay_38_-39_4_6_2000,,55.750000,-6.460000,4,6,2000
1,0,"Alca torda",55.740000_-6.620000_Europe_GB_Islay_42_33_4_6_2000,,55.740000,-6.620000,4,6,2000
1,0,"Alca torda",55.650000_-6.610000_Europe_GB_Islay_53_32_4_6_2000,,55.650000,-6.610000,4,6,2000
1,0,"Alca torda",55.650000_-6.610000_Europe_GB_Islay_54_32_4_6_2000,,55.650000,-6.610000,4,6,2000
1,0,"Alca torda",55.570000_-6.280000_Europe_GB_Islay-Texa_-58_5_6_2000,,55.570000,-6.280000,5,6,2000
1,0,"Alca torda",54.110000_-0.310000_Europe_GB_Jubilee_Corner_-39_16_6_2000,,54.110000,-0.310000,16,6,2000
1,0,"Alca torda",59.870000_-1.460000_Europe_GB_Kame_to_Corbie_Geo_73_8_6_1999,,59.870000,-1.460000,8,6,1999
2,0,"Alca torda",56.030000_-6.170000_Europe_GB_Kiloran_Bay_-_North_1_5_6_1999,,56.030000,-6.170000,5,6,1999
2,0,"Alca torda",56.820000_-2.320000_Europe_GB_Kineff_-82_13_6_1999,,56.820000,-2.320000,13,6,1999
1,0,"Alca torda",60.320000_-1.090000_Europe_GB_Kirni_Geo_to_Croo_Geos_-1_23_6_1999,,60.320000,-1.090000,23,6,1999
1,0,"Alca torda",60.580000_-0.900000_Europe_GB_Klifts_to_Big_Holm_-1_22_6_1999,,60.580000,-0.900000,22,6,1999
1,0,"Alca torda",58.180000_-6.250000_Europe_GB_Knoch_Ibidale_-22_7_6_1999,,58.180000,-6.250000,7,6,1999
1,0,"Alca torda",54.620000_-5.090000_Europe_GB_Laggantulloch_Head_190_20_5_2000,,54.620000,-5.090000,20,5,2000
1,0,"Alca torda",60.050000_-1.100000_Europe_GB_Laigh_Mills_67_31_5_2000,,60.050000,-1.100000,31,5,2000
1,0,"Alca torda",59.870000_-1.460000_Europe_GB_Landvillas_to_Scarfi_Taing_73_8_6_1999,,59.870000,-1.460000,8,6,1999
1,0,"Alca torda",55.920000_-2.320000_Europe_GB_Lansey_Bank_to_unnamed_Cleugh_east_of_Green_Stane_-172_11_6_2000,,55.920000,-2.320000,11,6,2000
1,0,"Alca torda",58.240000_-3.530000_Europe_GB_Latheronwheel_-238_24_6_1999,,58.240000,-3.530000,24,6,1999
1,0,"Alca torda",58.360000_-6.270000_Europe_GB_Leum_Langa_-116_16_6_1999,,58.360000,-6.270000,16,6,1999
1,0,"Alca torda",57.720000_-8.550000_Europe_GB_Levenish_140_23_6_1999,,57.720000,-8.550000,23,6,1999
1,0,"Alca torda",50.300000_-5.230000_Europe_GB_Ligger_Point_-_Holywell_-54_10_6_2000,,50.300000,-5.230000,10,6,2000
1,0,"Alca torda",57.620000_-2.330000_Europe_GB_Lion's_Head_-159_12_6_2001,,57.620000,-2.330000,12,6,2001
1,0,"Alca torda",57.620000_-2.330000_Europe_GB_Lion's_Head_-159_13_6_2001,,57.620000,-2.330000,13,6,2001
1,0,"Alca torda",57.620000_-2.330000_Europe_GB_Lion's_Head_-159_18_6_2001,,57.620000,-2.330000,18,6,2001
1,0,"Alca torda",57.620000_-2.330000_Europe_GB_Lion's_Head_-159_4_6_2001,,57.620000,-2.330000,4,6,2001
2,0,"Alca torda",57.620000_-2.330000_Europe_GB_Lion's_Head_-159_7_6_2001,,57.620000,-2.330000,7,6,2001
1,0,"Alca torda",58.610000_-3.370000_Europe_GB_Little_Clett_2_4_6_2000,,58.610000,-3.370000,4,6,2000
2,0,"Alca torda",56.820000_-2.320000_Europe_GB_Little_John's_Haven_-82_19_6_1999,,56.820000,-2.320000,19,6,1999
1,0,"Alca torda",53.300000_-3.800000_Europe_GB_Little_Orme_-47_27_5_1999,,53.300000,-3.800000,27,5,1999
1,0,"Alca torda",58.150000_-3.530000_Europe_GB_Llama_Farm_-98_22_6_1999,,58.150000,-3.530000,22,6,1999
1,0,"Alca torda",52.120000_-4.480000_Europe_GB_Llangrannog_1_-169_11_6_2000,,52.120000,-4.480000,11,6,2000
1,0,"Alca torda",52.120000_-4.480000_Europe_GB_Llangrannog_2_-169_2_6_2000,,52.120000,-4.480000,2,6,2000
1,0,"Alca torda",52.110000_-4.630000_Europe_GB_Llangrannog_3_-119_2_6_2000,,52.110000,-4.630000,2,6,2000
1,0,"Alca torda",58.270000_-6.260000_Europe_GB_Lobaid_3_27_6_1999,,58.270000,-6.260000,27,6,1999
1,0,"Alca torda",58.090000_-6.240000_Europe_GB_Loch_Cuile_Coastline_92_3_6_1999,,58.090000,-6.240000,3,6,1999
1,0,"Alca torda",52.120000_-4.480000_Europe_GB_Lochtyn_1_-169_2_6_2000,,52.120000,-4.480000,2,6,2000
